A	0.0306035
Wd	0.0123555
v	0.0103885
a	0.0096245
QOR	0.00880783
QOF	0.00763989
uDDDD	0.00738523
DDDDu	0.0070164
dLLL	0.00693737
dLLLL	0.00658611
C	0.00579578
LLLLd	0.00550599
dLLLLL	0.00493519
LLLd	0.00445221
DDDDs	0.003697
DDDDDDu	0.003697
u	0.00345112
Vd	0.00323159
dV	0.00307352
sDDDD	0.00296814
uDD	0.00290667
LLLLLd	0.00281886
dDDDD	0.00259932
dLL	0.00238856
dDDD	0.00225684
DDDDDDs	0.00212512
uDDDDD	0.00202852
QODDDD	0.00197583
DDDDF	0.00196705
LbLLLLLL	0.00191436
QOu	0.00173873
dLLLLLL	0.00171239
uDDDDDD	0.00169483
QDR	0.00169483
DDDDDu	0.00165092
LLbLLLLL	0.00162457
LLLbLLLL	0.00154554
N	0.0015192
du	0.00138747
DDDDR	0.00138747
uR	0.00135235
uDDD	0.00133479
sDD	0.00131722
QODDu	0.00119428
QODD	0.00117672
LLLLLLd	0.00115037
dDDDDDD	0.00114159
LLbLLLL	0.00113281
vLLL	0.00111525
s	0.00109769
uDDDDDDD	0.0010889
dLLLLLLL	0.0010889
MR	0.0010889
dDD	0.00108012
LLd	0.00107134
vLLLL	0.00100109
LLLLLLbL	0.000974744
DDDu	0.000965963
DDDDDs	0.000939619
LLLbLLLLL	0.000922056
sDDDDD	0.000904493
ODDR	0.000895711
LLLLLLu	0.00088693
sDDDDDD	0.000869367
uF	0.000860585
t	0.000825459
QDDDD	0.000825459
Vv	0.000781552
LLbLLLLLL	0.000781552
LLLLbL	0.00077277
LLLbLLL	0.000755207
LLbLLL	0.000737644
DuDDDD	0.0007113
LLLLbLLL	0.000702519
WLLLLL	0.000693737
QDDDDDD	0.000693737
DDODD	0.000693737
sDDDDDDD	0.000658611
vDDDD	0.00064983
vDDD	0.00064983
WLLLL	0.00064983
LLLbLLLLLL	0.00064983
LLLLLbL	0.00064983
DDu	0.00064983
vDD	0.000641048
VLLLL	0.000623485
bLLLLLLL	0.000614704
LLLLLu	0.000614704
bLLLLLL	0.000605922
cv	0.000588359
WLLL	0.000588359
DDDuDD	0.000588359
vLLLLL	0.000570796
dLLLLLLLL	0.000570796
Wv	0.000570796
DDuDDDD	0.000570796
DDuDDD	0.000570796
DDODDDD	0.000570796
E	0.000562015
VLLLLL	0.000553233
LLLLu	0.000553233
LLLLLLLbL	0.000553233
cLLLL	0.000518107
bLLLLL	0.000518107
ODDDD	0.000518107
LLLLLb	0.000518107
ODDF	0.000509326
FDDDD	0.000509326
DDDDuDDD	0.000509326
LLLLLLLu	0.000500544
dW	0.000491763
ODDDDDD	0.000491763
LLLv	0.000491763
DOR	0.000491763
DDQDD	0.000491763
DDDs	0.000491763
DDDDDDDu	0.000491763
c	0.0004742
LLLbLL	0.0004742
LLLLLLLLu	0.0004742
ADDDD	0.0004742
DsDDDD	0.000465419
DODDD	0.000465419
DDDQD	0.000465419
DDDDuD	0.000465419
ADD	0.000465419
sDDD	0.000456637
ODDDDDDDD	0.000456637
DDDDDuDD	0.000456637
vd	0.000447856
VLLL	0.000447856
QDDF	0.000447856
QDDDDD	0.000447856
VLLLLLLL	0.000439074
LLLLLLb	0.000439074
cLLLd	0.000430293
DDR	0.000430293
DDDR	0.000430293
LLLLbLLLL	0.000421511
