ODDDD	0.0723256
A	0.0272104
ODDDDDDD	0.0248929
v	0.0196633
DDDDDFD	0.0173537
a	0.0128119
Wd	0.0108404
C	0.00899447
u	0.00859848
DDDDu	0.00763489
ODDDDDD	0.00748553
uDDDD	0.00687045
dLLLL	0.00672498
dLLL	0.00574815
QOR	0.00574709
DDDDDDu	0.00556066
LLLLd	0.00506739
LLLd	0.00477891
uDDD	0.00452398
ODDDDD	0.00444613
dLLLLL	0.00418078
DDODDDD	0.00407679
dV	0.00389936
DDODD	0.00349613
uDFD	0.00348024
LLLLLd	0.00346789
ODDDDDDDD	0.00322231
QOF	0.00321225
DDDDFD	0.00305918
uDD	0.00297568
Vd	0.002916
DDDFD	0.00271845
DDDQD	0.00246228
uDDDDDD	0.00241214
dDDDD	0.00239449
du	0.00228962
DDDODDD	0.00228238
DDDDs	0.00226526
DDODFD	0.00222659
DODDDDDDDD	0.00222112
QODDDD	0.00212702
N	0.0019985
WdV	0.00195065
dLLLLLL	0.00186732
QDDDD	0.00186273
dLL	0.00168177
dOD	0.00168142
DODDDDDDD	0.00163411
DODDD	0.0016138
DDDDDDs	0.00148493
DODDDD	0.00144273
DDDDR	0.00143496
QDDDDDD	0.00139912
sDDDD	0.00139559
DDDDF	0.0013624
vDDDD	0.00134298
vDD	0.00133786
QOu	0.00130803
LLLOD	0.00128525
LLLLLLu	0.00124059
t	0.00121622
vOD	0.0011396
LLLLLLOD	0.00113872
cLLLd	0.0011366
vLLLL	0.00108505
QODDu	0.0010681
dDDDDDD	0.00105098
VLLLL	0.00104197
Vv	0.00104109
dLLLLLLL	0.00103985
DDDDDu	0.00102167
LLLLLLLu	0.00102043
dDDD	0.00101425
uR	0.000975415
sDFD	0.000974885
ODDDFD	0.000958466
vu	0.000956877
dDD	0.000930042
vLLL	0.00092351
DDDu	0.000922981
DDDDDDO	0.000915742
LLLLLLLLu	0.000911505
QODD	0.000899147
LLLLu	0.000894557
LLLLLLd	0.000888731
LLLLLLLOD	0.000883787
LLLLLOD	0.000873724
uDDDDD	0.000864014
FDDDD	0.000851656
s	0.000842652
LLLLLu	0.000830647
DDOu	0.000817759
DDDDO	0.00081264
cv	0.000782274
VLLLLL	0.000768327
c	0.000766208
DDDOD	0.000761618
vDDD	0.000757381
Wv	0.000750142
VLLL	0.000727545
DFDDDDD	0.000726132
dODDDD	0.000722248
LLd	0.000717305
DODDDDDD	0.000714657
DODDDDD	0.000709537
DDODDDDDD	0.000703005
dDFD	0.000701769
LLLLLLLLOD	0.000701592
DDODDu	0.000689411
DDu	0.000687116
VLLLLLL	0.000663282
DDQDDDDDD	0.000658162
d	0.000641214
QDDDFD	0.000640508
dLLLLLLLL	0.000636977
sDD	0.000623912
VDDDD	0.000618263
DDQDD	0.000613143
vLLLLL	0.000610495
DQDDD	0.000601668
QDR	0.000596548
ODLLL	0.00058772
Wdu	0.000578363
WdDD	0.000573597
QDDDDDDD	0.00057342
cLLLL	0.000567771
VLLLLLLL	0.000555059
LLLLOD	0.000551352
Vu	0.000550469
LLLLv	0.000530696
ODDu	0.000530343
uDDDDDDD	0.000518338
QDDDDD	0.000511806
DDDDDDDFD	0.000505627
DDDDDDDDF	0.000503332
WLLLL	0.000494151
LLLv	0.000492562
au	0.000490797
uDDDFD	0.000488502
LLLLV	0.000486383
dVu	0.00048144
vd	0.000479498
uD	0.00047173
LLODDDD	0.000464492
vLL	0.000461667
vDFD	0.000459725
LLLLLLLLLu	0.000458136
MDDDD	0.000456194
LLLu	0.000455311
DDDDODD	0.000451957
DDuDDDD	0.000449309
dW	0.000448602
cLLL	0.000444365
MR	0.000441894
ODDR	0.000441541
ODDDDDDDDD	0.000441541
LLLODDDD	0.000441188
E	0.000439775
LLLLODD	0.000433773
dODD	0.000429712
DDuDD	0.000423533
VLLLLLLLL	0.00042318
aDD	0.000419649
ODDDDLL	0.00041347
ODDDDu	0.000406408
dVDD	0.000402348
DDODDD	0.000401818
LLLLLv	0.000400052
DDDDODDDD	0.000397228
dDDu	0.000395462
vD	0.000394933
WdDDDD	0.0003884
DuDDD	0.000387341
DDDDDDDu	0.000382398
